2017-10-10 18:39:17 INFO  LibServer:112 - Output to 127.0.0.1:63010 User added! UserId = 6
@2017-10-10 18:40:56 INFO  LibServer:104 - Input from 127.0.0.1:64786 Add user
@2017-10-10 18:40:56 INFO  LibServer:112 - Output to 127.0.0.1:64786 Enter the useremail to add

@2017-10-10 18:40:56 INFO  LibServer:104 - Input from 127.0.0.1:64786 Mike@carleton.ca,Mike
@2017-10-10 18:40:56 INFO  String:49 - Operation:Create New User;User Info:[Mike@carleton.ca,Mike];State:Success
@2017-10-10 18:40:56 INFO  LibServer:112 - Output to 127.0.0.1:64786 User added! UserId = 6

@2017-10-10 18:40:56 INFO  String:47 - User: Mike@carleton.ca|Operation: Add user|Result:User added! UserId = 6

@2017-10-10 18:40:56 INFO  String:49 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, Mike@carleton.ca, userId: 5, 
@2017-10-10 18:40:56 INFO  LibServer:104 - Input from 127.0.0.1:64786 Remove user
@2017-10-10 18:40:56 INFO  LibServer:112 - Output to 127.0.0.1:64786 Enter the useremail to remove

@2017-10-10 18:40:56 INFO  LibServer:104 - Input from 127.0.0.1:64786 Mike@carleton.ca,Mike
@2017-10-10 18:40:56 INFO  LibServer:112 - Output to 127.0.0.1:64786 Your user must be user@email

@2017-10-10 18:40:56 INFO  String:53 - User: Mike@carleton.ca|Operation: Remove user|Result:Your user must be user@email

@2017-10-10 18:40:56 INFO  String:55 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, Mike@carleton.ca, userId: 5, 
@2017-10-10 18:40:56 INFO  LibServer:104 - Input from 127.0.0.1:64786 exit
@2017-10-10 18:40:56 INFO  LibServer:112 - Output to 127.0.0.1:64786 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:23:09 INFO  LibServer:35 - Binding to port 5050
@2017-10-10 19:23:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:09 INFO  LibServer:49 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 12
@2017-10-10 19:23:09 INFO  String:29 - Operation:Initialize UserTable;UserTable: [Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4]
@2017-10-10 19:23:09 INFO  String:26 - Operation:Initialize TitleTable;TitleTable: [By the grace of God, 9781442668584, Dante's lyric poetry, 9781442616899, Courtesy lost, 9781442667181, Writing for justice, 9781611687910, The act in context, 9781317594277]
@2017-10-10 19:23:09 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [0, 9781442668584, 2017-10-10 07:23:09]
@2017-10-10 19:23:09 INFO  String:25 - Operation:Initialize FeeTable;FeeTable: [userid: 0, amount: 5.00]
@2017-10-10 19:23:09 INFO  LibClient:32 - 50744 : Connected to server: /127.0.0.1
@2017-10-10 19:23:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50744] Client Socket: [50744 ]

@2017-10-10 19:23:09 INFO  LibClient:33 - 50744 : Connected to portid: 50744
@2017-10-10 19:23:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:09 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50744
@2017-10-10 19:23:09 INFO  LibClient:32 - 50745 : Connected to server: /127.0.0.1
@2017-10-10 19:23:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50745] Client Socket: [50745 ]

@2017-10-10 19:23:09 INFO  LibClient:33 - 50745 : Connected to portid: 50745
@2017-10-10 19:23:09 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50745
@2017-10-10 19:23:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:09 INFO  String:113 - Multiple loans of same book at same time
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50744 hi
@2017-10-10 19:23:09 INFO  LibServer:120 - Output to 127.0.0.1:50744 Who are you? Librarian or Borrower?

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50744 borrower
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50744 Please enter your useremail,password

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50744 Yu@carleton.ca,Yu
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50744 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50744 loan item
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50744 Enter the useremail and title to loan

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50745 hi
@2017-10-10 19:23:09 INFO  LibServer:120 - Output to 127.0.0.1:50745 Who are you? Librarian or Borrower?

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50745 borrower
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50745 Please enter your useremail,password

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50745 Michelle@carleton.ca,Michelle
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50745 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50745 loan item
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50745 Enter the useremail and title to loan

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50744 Yu@carleton.ca,Courtesy lost
@2017-10-10 19:23:09 INFO  String:68 - Operation:Find Title;Title Info:[Courtesy lost];State:Success
@2017-10-10 19:23:09 DEBUG String:56 - false
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50744 The loan was successfully added

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50745 Michelle@carleton.ca,Courtesy lost
@2017-10-10 19:23:09 INFO  String:68 - Operation:Find Title;Title Info:[Courtesy lost];State:Success
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50745 The loan entered already exists.

@2017-10-10 19:23:09 INFO  String:127 - User: Yu@carleton.ca|Operation: loan item|Result:The loan was successfully added
@2017-10-10 19:23:09 INFO  String:128 - User: Michelle@carleton.ca|Operation: loan item|Result:The loan entered already exists.
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50744 exit
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50744 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50745 exit
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50745 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:23:09 INFO  LibClient:32 - 50746 : Connected to server: /127.0.0.1
@2017-10-10 19:23:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50746] Client Socket: [50746 ]

@2017-10-10 19:23:09 INFO  LibClient:33 - 50746 : Connected to portid: 50746
@2017-10-10 19:23:09 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50746
@2017-10-10 19:23:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:09 INFO  String:39 - Librarian adds and removes a user
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 hi
@2017-10-10 19:23:09 INFO  LibServer:120 - Output to 127.0.0.1:50746 Who are you? Librarian or Borrower?

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 librarian
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 Please Input the password

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 admin
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:23:09 INFO  String:45 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, 
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 Add user
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 Enter the useremail to add

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 Mike@carleton.ca,Mike
@2017-10-10 19:23:09 INFO  String:49 - Operation:Create New User;User Info:[Mike@carleton.ca,Mike];State:Success
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 User added! UserId = 6

@2017-10-10 19:23:09 INFO  String:49 - User: Mike@carleton.ca|Operation: Add user|Result:User added! UserId = 6

@2017-10-10 19:23:09 INFO  String:51 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, Mike@carleton.ca, userId: 5, 
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 Remove user
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 Enter the useremail to remove

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 Mike@carleton.ca,Mike
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 Your user must be user@email

@2017-10-10 19:23:09 INFO  String:55 - User: Mike@carleton.ca|Operation: Remove user|Result:Your user must be user@email

@2017-10-10 19:23:09 INFO  String:57 - Users: Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4, Mike@carleton.ca, userId: 5, 
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50746 exit
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50746 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:23:09 INFO  LibClient:32 - 50747 : Connected to server: /127.0.0.1
@2017-10-10 19:23:09 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50747] Client Socket: [50747 ]

@2017-10-10 19:23:09 INFO  LibClient:33 - 50747 : Connected to portid: 50747
@2017-10-10 19:23:09 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:09 INFO  String:71 - User tries to loan an item but must first pay fines
@2017-10-10 19:23:09 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50747
@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50747 hi
@2017-10-10 19:23:09 INFO  LibServer:120 - Output to 127.0.0.1:50747 Who are you? Librarian or Borrower?

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50747 borrower
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50747 Please enter your useremail,password

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50747 Zhibo@carleton.ca,Zhibo
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50747 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50747 Loan Item
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50747 Enter the useremail and title to loan

@2017-10-10 19:23:09 INFO  LibServer:104 - Input from 127.0.0.1:50747 Zhibo@carleton.ca,The act in context
@2017-10-10 19:23:09 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:23:09 DEBUG String:56 - userid: 0, amount: 5.00
@2017-10-10 19:23:09 INFO  LibServer:112 - Output to 127.0.0.1:50747 The user has an outstanding balance that must be paid.

@2017-10-10 19:23:38 INFO  LibServer:35 - Binding to port 5050
@2017-10-10 19:23:38 INFO  LibServer:49 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 12
@2017-10-10 19:23:38 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:38 INFO  String:29 - Operation:Initialize UserTable;UserTable: [Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4]
@2017-10-10 19:23:38 INFO  String:26 - Operation:Initialize TitleTable;TitleTable: [By the grace of God, 9781442668584, Dante's lyric poetry, 9781442616899, Courtesy lost, 9781442667181, Writing for justice, 9781611687910, The act in context, 9781317594277]
@2017-10-10 19:23:38 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [0, 9781442668584, 2017-10-10 07:23:38]
@2017-10-10 19:23:38 INFO  String:25 - Operation:Initialize FeeTable;FeeTable: [userid: 0, amount: 5.00]
@2017-10-10 19:23:38 INFO  LibClient:32 - 50758 : Connected to server: /127.0.0.1
@2017-10-10 19:23:38 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50758] Client Socket: [50758 ]

@2017-10-10 19:23:38 INFO  LibClient:33 - 50758 : Connected to portid: 50758
@2017-10-10 19:23:38 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:23:38 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50758
@2017-10-10 19:23:38 INFO  String:71 - User tries to loan an item but must first pay fines
@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 hi
@2017-10-10 19:23:38 INFO  LibServer:120 - Output to 127.0.0.1:50758 Who are you? Librarian or Borrower?

@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 borrower
@2017-10-10 19:23:38 INFO  LibServer:112 - Output to 127.0.0.1:50758 Please enter your useremail,password

@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 Zhibo@carleton.ca,Zhibo
@2017-10-10 19:23:38 INFO  LibServer:112 - Output to 127.0.0.1:50758 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 Loan Item
@2017-10-10 19:23:38 INFO  LibServer:112 - Output to 127.0.0.1:50758 Enter the useremail and title to loan

@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 Zhibo@carleton.ca,The act in context
@2017-10-10 19:23:38 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:23:38 DEBUG String:56 - userid: 0, amount: 5.00
@2017-10-10 19:23:38 INFO  LibServer:112 - Output to 127.0.0.1:50758 The user has an outstanding balance that must be paid.

@2017-10-10 19:23:38 INFO  String:84 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 Pay Fines
@2017-10-10 19:23:38 INFO  LibServer:112 - Output to 127.0.0.1:50758 Enter the useremail to collect their fines

@2017-10-10 19:23:38 INFO  String:87 - User: Zhibo@carleton.ca|Operation: Pay Fines|Result:Enter the useremail to collect their fines
@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 Loan Item
@2017-10-10 19:23:38 INFO  LibServer:112 - Output to 127.0.0.1:50758 Your user must be user@email

@2017-10-10 19:23:38 INFO  LibServer:104 - Input from 127.0.0.1:50758 Zhibo@carleton.ca,The act in context
@2017-10-10 19:25:55 INFO  LibServer:35 - Binding to port 5050
@2017-10-10 19:25:55 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:25:55 INFO  LibServer:49 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 12
@2017-10-10 19:25:55 INFO  String:29 - Operation:Initialize UserTable;UserTable: [Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4]
@2017-10-10 19:25:55 INFO  String:26 - Operation:Initialize TitleTable;TitleTable: [By the grace of God, 9781442668584, Dante's lyric poetry, 9781442616899, Courtesy lost, 9781442667181, Writing for justice, 9781611687910, The act in context, 9781317594277]
@2017-10-10 19:25:55 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [0, 9781442668584, 2017-10-10 07:25:55]
@2017-10-10 19:25:55 INFO  String:25 - Operation:Initialize FeeTable;FeeTable: [userid: 0, amount: 5.00]
@2017-10-10 19:25:55 INFO  LibClient:32 - 50764 : Connected to server: /127.0.0.1
@2017-10-10 19:25:55 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50764] Client Socket: [50764 ]

@2017-10-10 19:25:55 INFO  LibClient:33 - 50764 : Connected to portid: 50764
@2017-10-10 19:25:55 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:25:55 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50764
@2017-10-10 19:25:55 INFO  String:71 - User tries to loan an item but must first pay fines
@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 hi
@2017-10-10 19:25:55 INFO  LibServer:120 - Output to 127.0.0.1:50764 Who are you? Librarian or Borrower?

@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 borrower
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 Please enter your useremail,password

@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Zhibo@carleton.ca,Zhibo
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Loan Item
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 Enter the useremail and title to loan

@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Zhibo@carleton.ca,The act in context
@2017-10-10 19:25:55 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:25:55 DEBUG String:56 - userid: 0, amount: 5.00
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 The user has an outstanding balance that must be paid.

@2017-10-10 19:25:55 INFO  String:84 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Pay Fines
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 Enter the useremail to collect their fines

@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Zhibo@carleton.ca
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 The fine was successfully paid

@2017-10-10 19:25:55 INFO  String:88 - User: Zhibo@carleton.ca|Operation: Pay Fines|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Loan Item
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 Enter the useremail and title to loan

@2017-10-10 19:25:55 INFO  LibServer:104 - Input from 127.0.0.1:50764 Zhibo@carleton.ca,The act in context
@2017-10-10 19:25:55 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:25:55 DEBUG String:56 - userid: 0, amount: 0.00
@2017-10-10 19:25:55 INFO  LibServer:112 - Output to 127.0.0.1:50764 The user has an outstanding balance that must be paid.

@2017-10-10 19:25:55 INFO  String:92 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:29:25 INFO  LibServer:35 - Binding to port 5050
@2017-10-10 19:29:25 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:25 INFO  LibServer:49 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 12
@2017-10-10 19:29:25 INFO  String:29 - Operation:Initialize UserTable;UserTable: [Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4]
@2017-10-10 19:29:25 INFO  String:26 - Operation:Initialize TitleTable;TitleTable: [By the grace of God, 9781442668584, Dante's lyric poetry, 9781442616899, Courtesy lost, 9781442667181, Writing for justice, 9781611687910, The act in context, 9781317594277]
@2017-10-10 19:29:25 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [0, 9781442668584, 2017-10-10 07:29:25]
@2017-10-10 19:29:25 INFO  String:25 - Operation:Initialize FeeTable;FeeTable: [userid: 0, amount: 5.00]
@2017-10-10 19:29:25 INFO  LibClient:32 - 50792 : Connected to server: /127.0.0.1
@2017-10-10 19:29:25 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50792] Client Socket: [50792 ]

@2017-10-10 19:29:25 INFO  LibClient:33 - 50792 : Connected to portid: 50792
@2017-10-10 19:29:25 INFO  String:71 - User tries to loan an item but must first pay fines
@2017-10-10 19:29:25 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:25 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50792
@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 hi
@2017-10-10 19:29:25 INFO  LibServer:120 - Output to 127.0.0.1:50792 Who are you? Librarian or Borrower?

@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 borrower
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 Please enter your useremail,password

@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Zhibo@carleton.ca,Zhibo
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Loan Item
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 Enter the useremail and title to loan

@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Zhibo@carleton.ca,The act in context
@2017-10-10 19:29:25 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:29:25 DEBUG String:56 - userid: 0, amount: 5.00
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 The user has an outstanding balance that must be paid.

@2017-10-10 19:29:25 INFO  String:84 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Pay Fines
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 Enter the useremail to collect their fines

@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Zhibo@carleton.ca
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 The fine was successfully paid

@2017-10-10 19:29:25 INFO  String:88 - User: Zhibo@carleton.ca|Operation: Pay Fines|Result:The user has an outstanding balance that must be paid.
@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Loan Item
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 Enter the useremail and title to loan

@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 Zhibo@carleton.ca,The act in context
@2017-10-10 19:29:25 INFO  String:68 - Operation:Find Title;Title Info:[The act in context];State:Success
@2017-10-10 19:29:25 DEBUG String:56 - userid: 0, amount: 0.00
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 The loan was successfully added

@2017-10-10 19:29:25 INFO  String:92 - User: Zhibo@carleton.ca|Operation: Loan Item|Result:The loan was successfully added
@2017-10-10 19:29:25 INFO  LibServer:104 - Input from 127.0.0.1:50792 exit
@2017-10-10 19:29:25 INFO  LibServer:112 - Output to 127.0.0.1:50792 Menu: Add User/Title/Item, Remove Title/Item, Loan Item, Return Loan, Renew Loan, Pay Fines, Monitor System

@2017-10-10 19:29:28 INFO  LibServer:35 - Binding to port 5050
@2017-10-10 19:29:28 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:28 INFO  LibServer:49 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 12
@2017-10-10 19:29:28 INFO  String:29 - Operation:Initialize UserTable;UserTable: [Zhibo@carleton.ca, userId: 0, Yu@carleton.ca, userId: 1, Michelle@carleton.ca, userId: 2, Kevin@carleton.ca, userId: 3, Sun@carleton.ca, userId: 4]
@2017-10-10 19:29:28 INFO  String:26 - Operation:Initialize TitleTable;TitleTable: [By the grace of God, 9781442668584, Dante's lyric poetry, 9781442616899, Courtesy lost, 9781442667181, Writing for justice, 9781611687910, The act in context, 9781317594277]
@2017-10-10 19:29:28 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [0, 9781442668584, 2017-10-10 07:29:28]
@2017-10-10 19:29:28 INFO  String:25 - Operation:Initialize FeeTable;FeeTable: [userid: 0, amount: 5.00]
@2017-10-10 19:29:28 INFO  LibClient:32 - 50795 : Connected to server: /127.0.0.1
@2017-10-10 19:29:28 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50795] Client Socket: [50795 ]

@2017-10-10 19:29:28 INFO  LibClient:33 - 50795 : Connected to portid: 50795
@2017-10-10 19:29:28 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:28 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50795
@2017-10-10 19:29:28 INFO  LibClient:32 - 50796 : Connected to server: /127.0.0.1
@2017-10-10 19:29:28 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:50796] Client Socket: [50796 ]

@2017-10-10 19:29:28 INFO  LibClient:33 - 50796 : Connected to portid: 50796
@2017-10-10 19:29:28 INFO  ServerThread:53 - Class: ServerThread: Server Thread Running__50796
@2017-10-10 19:29:28 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 19:29:28 INFO  String:114 - Multiple loans of same book at same time
@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50795 hi
@2017-10-10 19:29:28 INFO  LibServer:120 - Output to 127.0.0.1:50795 Who are you? Librarian or Borrower?

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50795 borrower
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50795 Please enter your useremail,password

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50795 Yu@carleton.ca,Yu
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50795 Menu: Find User/Title, Loan Item, Return Loan, Pay Fines

@2017-10-10 19:29:28 INFO  LibServer:104 - Input from 127.0.0.1:50795 loan item
@2017-10-10 19:29:28 INFO  LibServer:112 - Output to 127.0.0.1:50795 Enter the useremail and title to loan

